bandwidth,threshold,ratio,recall,fn_count,fp_count
5,20,0.92,0.948,13,2
5,16,0.68,0.948,13,2
25,54,0.86,0.948,13,3
25,48,0.84,0.948,13,3
20,58,0.92,0.948,13,3
20,56,0.92,0.948,13,3
15,68,0.96,0.948,13,3
15,60,0.9400000000000001,0.948,13,3
15,58,0.9400000000000001,0.948,13,3
25,56,0.86,0.948,13,4
10,10,0.16,0.948,13,4
10,10,0.18,0.948,13,4
5,10,0.16,0.948,13,4
5,10,0.18,0.948,13,4
25,64,0.88,0.948,13,5
15,88,0.98,0.948,13,5
15,90,0.98,0.948,13,6
25,76,0.9,0.948,13,7
25,74,0.9,0.948,13,7
25,8,0.08,0.948,13,7
25,82,0.9,0.948,13,8
25,80,0.9,0.948,13,8
25,78,0.9,0.948,13,8
5,8,0.08,0.948,13,8
20,8,0.08,0.948,13,9
15,8,0.08,0.948,13,9
10,8,0.08,0.948,13,9
25,86,0.9,0.948,13,10
25,84,0.9,0.948,13,10
25,88,0.9,0.948,13,11
25,96,0.9,0.948,13,12
25,94,0.9,0.948,13,12
25,92,0.9,0.948,13,12
25,90,0.9,0.948,13,12
20,6,0.02,0.948,13,19
20,2,0.0,0.948,13,146
25,38,0.84,0.944,14,1
25,36,0.84,0.944,14,1
25,32,0.8200000000000001,0.944,14,1
25,30,0.8200000000000001,0.944,14,1
25,28,0.8200000000000001,0.944,14,1
20,46,0.92,0.944,14,1
20,44,0.92,0.944,14,1
20,42,0.92,0.944,14,1
20,40,0.92,0.944,14,1
20,30,0.88,0.944,14,1
20,28,0.88,0.944,14,1
20,26,0.88,0.944,14,1
25,46,0.84,0.944,14,2
25,44,0.84,0.944,14,2
25,42,0.84,0.944,14,2
25,40,0.84,0.944,14,2
25,22,0.78,0.944,14,2
25,16,0.6,0.944,14,2
25,16,0.62,0.944,14,2
25,14,0.52,0.944,14,2
25,12,0.32,0.944,14,2
20,22,0.86,0.944,14,2
20,20,0.84,0.944,14,2
20,16,0.66,0.944,14,2
20,16,0.68,0.944,14,2
20,14,0.54,0.944,14,2
20,12,0.32,0.944,14,2
15,56,0.9400000000000001,0.944,14,2
15,54,0.9400000000000001,0.944,14,2
15,24,0.92,0.944,14,2
15,22,0.9,0.944,14,2
15,20,0.9,0.944,14,2
15,18,0.86,0.944,14,2
15,16,0.7000000000000001,0.944,14,2
15,16,0.72,0.944,14,2
15,14,0.54,0.944,14,2
15,14,0.56,0.944,14,2
15,12,0.32,0.944,14,2
10,58,0.98,0.944,14,2
10,34,0.96,0.944,14,2
10,22,0.9400000000000001,0.944,14,2
10,18,0.88,0.944,14,2
10,16,0.7000000000000001,0.944,14,2
10,14,0.54,0.944,14,2
5,36,0.98,0.944,14,2
5,34,0.98,0.944,14,2
5,32,0.98,0.944,14,2
5,28,0.96,0.944,14,2
5,26,0.96,0.944,14,2
5,24,0.9400000000000001,0.944,14,2
5,18,0.86,0.944,14,2
5,16,0.7000000000000001,0.944,14,2
5,14,0.54,0.944,14,2
5,12,0.34,0.944,14,2
25,58,0.88,0.944,14,3
25,52,0.86,0.944,14,3
5,10,0.2,0.944,14,3
25,10,0.16,0.944,14,4
20,10,0.16,0.944,14,4
20,10,0.18,0.944,14,4
15,10,0.18,0.944,14,4
10,8,0.12,0.944,14,4
25,62,0.88,0.944,14,5
25,60,0.88,0.944,14,5
15,86,0.98,0.944,14,5
15,84,0.98,0.944,14,5
15,10,0.16,0.944,14,5
15,8,0.12,0.944,14,5
5,8,0.12,0.944,14,5
25,68,0.9,0.944,14,6
20,8,0.1,0.944,14,6
15,8,0.1,0.944,14,6
25,72,0.9,0.944,14,7
25,70,0.9,0.944,14,7
20,84,0.9400000000000001,0.944,14,7
20,88,0.9400000000000001,0.944,14,8
20,86,0.9400000000000001,0.944,14,8
10,8,0.1,0.944,14,8
5,8,0.1,0.944,14,8
25,6,0.04,0.944,14,11
20,6,0.04,0.944,14,11
25,6,0.02,0.944,14,17
15,2,0.0,0.944,14,139
25,34,0.84,0.94,15,1
25,26,0.8200000000000001,0.94,15,1
25,24,0.8,0.94,15,1
20,30,0.9,0.94,15,1
20,28,0.9,0.94,15,1
20,26,0.9,0.94,15,1
20,24,0.88,0.94,15,1
25,46,0.86,0.94,15,2
25,44,0.86,0.94,15,2
25,42,0.86,0.94,15,2
25,20,0.78,0.94,15,2
25,18,0.74,0.94,15,2
25,12,0.34,0.94,15,2
25,12,0.36,0.94,15,2
20,18,0.8,0.94,15,2
20,14,0.56,0.94,15,2
20,14,0.58,0.94,15,2
20,14,0.6,0.94,15,2
20,12,0.34,0.94,15,2
20,12,0.36,0.94,15,2
20,12,0.38,0.94,15,2
20,12,0.4,0.94,15,2
15,66,0.96,0.94,15,2
15,52,0.9400000000000001,0.94,15,2
15,50,0.9400000000000001,0.94,15,2
15,48,0.9400000000000001,0.94,15,2
15,46,0.9400000000000001,0.94,15,2
15,44,0.9400000000000001,0.94,15,2
15,42,0.9400000000000001,0.94,15,2
15,16,0.74,0.94,15,2
15,16,0.76,0.94,15,2
15,14,0.58,0.94,15,2
15,14,0.6,0.94,15,2
15,14,0.62,0.94,15,2
15,14,0.64,0.94,15,2
15,14,0.66,0.94,15,2
15,12,0.34,0.94,15,2
15,12,0.36,0.94,15,2
15,12,0.38,0.94,15,2
15,12,0.4,0.94,15,2
15,12,0.42,0.94,15,2
15,12,0.44,0.94,15,2
15,10,0.22,0.94,15,2
10,56,0.98,0.94,15,2
10,32,0.96,0.94,15,2
10,18,0.9,0.94,15,2
10,16,0.72,0.94,15,2
10,16,0.74,0.94,15,2
10,16,0.76,0.94,15,2
10,16,0.78,0.94,15,2
10,16,0.8,0.94,15,2
10,14,0.56,0.94,15,2
10,14,0.58,0.94,15,2
10,14,0.6,0.94,15,2
10,14,0.62,0.94,15,2
10,14,0.64,0.94,15,2
10,14,0.66,0.94,15,2
10,14,0.68,0.94,15,2
10,14,0.7000000000000001,0.94,15,2
10,12,0.34,0.94,15,2
10,12,0.36,0.94,15,2
10,12,0.38,0.94,15,2
10,12,0.4,0.94,15,2
10,12,0.42,0.94,15,2
10,12,0.44,0.94,15,2
10,12,0.46,0.94,15,2
10,10,0.22,0.94,15,2
5,30,0.98,0.94,15,2
5,28,0.98,0.94,15,2
5,18,0.88,0.94,15,2
5,16,0.72,0.94,15,2
5,16,0.74,0.94,15,2
5,14,0.56,0.94,15,2
5,14,0.58,0.94,15,2
5,14,0.6,0.94,15,2
5,14,0.62,0.94,15,2
5,14,0.64,0.94,15,2
5,14,0.66,0.94,15,2
5,14,0.68,0.94,15,2
5,14,0.7000000000000001,0.94,15,2
5,12,0.36,0.94,15,2
5,12,0.38,0.94,15,2
5,12,0.4,0.94,15,2
5,12,0.42,0.94,15,2
5,12,0.44,0.94,15,2
5,12,0.46,0.94,15,2
5,10,0.22,0.94,15,2
25,56,0.88,0.94,15,3
25,50,0.86,0.94,15,3
25,48,0.86,0.94,15,3
20,10,0.2,0.94,15,3
15,10,0.2,0.94,15,3
25,10,0.18,0.94,15,4
25,8,0.12,0.94,15,4
10,10,0.2,0.94,15,4
20,8,0.12,0.94,15,5
15,82,0.98,0.94,15,5
25,8,0.1,0.94,15,6
20,82,0.9400000000000001,0.94,15,7
20,80,0.9400000000000001,0.94,15,7
20,78,0.9400000000000001,0.94,15,7
20,76,0.9400000000000001,0.94,15,7
20,74,0.9400000000000001,0.94,15,7
15,6,0.06,0.94,15,9
10,6,0.06,0.94,15,9
15,6,0.04,0.94,15,10
10,6,0.04,0.94,15,10
5,6,0.04,0.94,15,11
25,100,0.92,0.94,15,12
25,98,0.92,0.94,15,12
25,96,0.92,0.94,15,12
10,2,0.0,0.94,15,132
25,40,0.86,0.936,16,1
25,38,0.86,0.936,16,1
20,24,0.9,0.936,16,1
20,22,0.88,0.936,16,1
25,18,0.76,0.936,16,2
25,16,0.64,0.936,16,2
25,16,0.66,0.936,16,2
25,16,0.68,0.936,16,2
25,16,0.7000000000000001,0.936,16,2
25,14,0.54,0.936,16,2
25,12,0.38,0.936,16,2
25,12,0.4,0.936,16,2
25,12,0.42,0.936,16,2
25,12,0.44,0.936,16,2
25,12,0.46,0.936,16,2
25,12,0.48,0.936,16,2
25,12,0.5,0.936,16,2
25,10,0.22,0.936,16,2
20,18,0.8200000000000001,0.936,16,2
20,16,0.7000000000000001,0.936,16,2
20,14,0.62,0.936,16,2
20,12,0.42,0.936,16,2
20,12,0.44,0.936,16,2
20,12,0.46,0.936,16,2
20,12,0.48,0.936,16,2
20,10,0.22,0.936,16,2
15,76,0.98,0.936,16,2
15,64,0.96,0.936,16,2
15,62,0.96,0.936,16,2
15,60,0.96,0.936,16,2
15,58,0.96,0.936,16,2
15,56,0.96,0.936,16,2
15,40,0.9400000000000001,0.936,16,2
15,38,0.9400000000000001,0.936,16,2
15,36,0.9400000000000001,0.936,16,2
15,22,0.92,0.936,16,2
15,20,0.92,0.936,16,2
15,16,0.78,0.936,16,2
15,14,0.68,0.936,16,2
15,14,0.7000000000000001,0.936,16,2
15,12,0.46,0.936,16,2
15,12,0.48,0.936,16,2
10,54,0.98,0.936,16,2
10,52,0.98,0.936,16,2
10,10,0.24,0.936,16,2
5,24,0.96,0.936,16,2
5,22,0.9400000000000001,0.936,16,2
5,16,0.76,0.936,16,2
5,16,0.78,0.936,16,2
5,16,0.8,0.936,16,2
5,10,0.24,0.936,16,2
5,10,0.26,0.936,16,2
25,60,0.9,0.936,16,3
25,54,0.88,0.936,16,3
25,52,0.88,0.936,16,3
25,50,0.88,0.936,16,3
25,10,0.2,0.936,16,3
15,78,0.98,0.936,16,3
20,8,0.14,0.936,16,4
10,8,0.14,0.936,16,4
10,8,0.16,0.936,16,4
5,8,0.14,0.936,16,4
25,66,0.9,0.936,16,5
25,64,0.9,0.936,16,5
25,62,0.9,0.936,16,5
15,80,0.98,0.936,16,5
15,8,0.14,0.936,16,5
20,90,0.96,0.936,16,7
20,72,0.9400000000000001,0.936,16,7
25,6,0.06,0.936,16,8
20,94,0.96,0.936,16,8
20,92,0.96,0.936,16,8
5,6,0.06,0.936,16,8
20,98,0.96,0.936,16,9
20,96,0.96,0.936,16,9
20,6,0.06,0.936,16,9
20,100,0.96,0.936,16,10
25,42,0.88,0.932,17,1
25,40,0.88,0.932,17,1
25,36,0.86,0.932,17,1
25,32,0.84,0.932,17,1
25,30,0.84,0.932,17,1
25,28,0.84,0.932,17,1
25,24,0.8200000000000001,0.932,17,1
25,22,0.8,0.932,17,1
25,20,0.8,0.932,17,1
20,38,0.92,0.932,17,1
20,20,0.88,0.932,17,1
15,74,0.98,0.932,17,1
25,48,0.88,0.932,17,2
25,46,0.88,0.932,17,2
25,44,0.88,0.932,17,2
25,10,0.24,0.932,17,2
25,10,0.26,0.932,17,2
20,20,0.86,0.932,17,2
20,16,0.72,0.932,17,2
20,14,0.64,0.932,17,2
20,10,0.24,0.932,17,2
20,10,0.26,0.932,17,2
15,54,0.96,0.932,17,2
15,52,0.96,0.932,17,2
15,50,0.96,0.932,17,2
15,34,0.9400000000000001,0.932,17,2
15,18,0.88,0.932,17,2
15,16,0.8,0.932,17,2
15,14,0.72,0.932,17,2
15,10,0.24,0.932,17,2
10,30,0.96,0.932,17,2
10,28,0.96,0.932,17,2
10,14,0.72,0.932,17,2
10,12,0.48,0.932,17,2
5,22,0.96,0.932,17,2
5,12,0.48,0.932,17,2
5,10,0.28,0.932,17,2
5,10,0.3,0.932,17,2
5,10,0.32,0.932,17,2
25,58,0.9,0.932,17,3
5,8,0.18,0.932,17,3
25,8,0.14,0.932,17,4
15,8,0.16,0.932,17,4
5,8,0.16,0.932,17,4
20,6,0.08,0.932,17,6
25,86,0.92,0.932,17,8
25,84,0.92,0.932,17,8
25,90,0.92,0.932,17,9
25,88,0.92,0.932,17,9
25,92,0.92,0.932,17,10
25,94,0.92,0.932,17,11
5,2,0.0,0.932,17,121
25,38,0.88,0.928,18,1
25,34,0.86,0.928,18,1
25,32,0.86,0.928,18,1
25,30,0.86,0.928,18,1
25,26,0.84,0.928,18,1
25,24,0.84,0.928,18,1
25,22,0.8200000000000001,0.928,18,1
20,36,0.92,0.928,18,1
20,34,0.92,0.928,18,1
20,22,0.9,0.928,18,1
15,72,0.98,0.928,18,1
15,70,0.98,0.928,18,1
15,68,0.98,0.928,18,1
25,16,0.72,0.928,18,2
25,14,0.56,0.928,18,2
25,14,0.58,0.928,18,2
25,14,0.6,0.928,18,2
25,14,0.62,0.928,18,2
25,14,0.64,0.928,18,2
25,14,0.66,0.928,18,2
25,14,0.68,0.928,18,2
25,14,0.7000000000000001,0.928,18,2
25,10,0.28,0.928,18,2
25,10,0.3,0.928,18,2
25,10,0.32,0.928,18,2
25,10,0.34,0.928,18,2
20,18,0.84,0.928,18,2
20,16,0.74,0.928,18,2
20,16,0.76,0.928,18,2
20,16,0.78,0.928,18,2
20,14,0.66,0.928,18,2
20,14,0.68,0.928,18,2
20,14,0.7000000000000001,0.928,18,2
20,12,0.5,0.928,18,2
20,12,0.52,0.928,18,2
20,12,0.54,0.928,18,2
20,12,0.56,0.928,18,2
20,12,0.58,0.928,18,2
20,10,0.28,0.928,18,2
20,10,0.3,0.928,18,2
20,10,0.32,0.928,18,2
20,10,0.34,0.928,18,2
15,48,0.96,0.928,18,2
15,46,0.96,0.928,18,2
15,44,0.96,0.928,18,2
15,42,0.96,0.928,18,2
15,32,0.9400000000000001,0.928,18,2
15,30,0.9400000000000001,0.928,18,2
15,28,0.9400000000000001,0.928,18,2
15,26,0.9400000000000001,0.928,18,2
15,14,0.74,0.928,18,2
15,12,0.5,0.928,18,2
15,12,0.52,0.928,18,2
15,12,0.54,0.928,18,2
15,12,0.56,0.928,18,2
15,10,0.26,0.928,18,2
15,10,0.28,0.928,18,2
15,10,0.3,0.928,18,2
15,10,0.32,0.928,18,2
15,10,0.34,0.928,18,2
10,50,0.98,0.928,18,2
10,48,0.98,0.928,18,2
10,46,0.98,0.928,18,2
10,44,0.98,0.928,18,2
10,20,0.9400000000000001,0.928,18,2
10,16,0.8200000000000001,0.928,18,2
10,16,0.84,0.928,18,2
10,14,0.74,0.928,18,2
10,12,0.5,0.928,18,2
10,12,0.52,0.928,18,2
10,12,0.54,0.928,18,2
10,12,0.56,0.928,18,2
10,10,0.26,0.928,18,2
10,10,0.28,0.928,18,2
10,10,0.3,0.928,18,2
10,10,0.32,0.928,18,2
10,10,0.34,0.928,18,2
5,26,0.98,0.928,18,2
5,16,0.8200000000000001,0.928,18,2
5,14,0.72,0.928,18,2
5,12,0.5,0.928,18,2
5,12,0.52,0.928,18,2
5,12,0.54,0.928,18,2
5,12,0.56,0.928,18,2
5,10,0.34,0.928,18,2
5,10,0.36,0.928,18,2
5,8,0.22,0.928,18,2
5,8,0.24,0.928,18,2
5,8,0.26,0.928,18,2
5,8,0.28,0.928,18,2
25,56,0.9,0.928,18,3
25,54,0.9,0.928,18,3
25,52,0.9,0.928,18,3
10,8,0.18,0.928,18,3
5,8,0.2,0.928,18,3
25,8,0.16,0.928,18,4
25,6,0.1,0.928,18,4
20,8,0.16,0.928,18,4
10,6,0.12,0.928,18,4
5,6,0.12,0.928,18,4
10,6,0.1,0.928,18,5
25,6,0.08,0.928,18,6
20,98,0.98,0.928,18,6
15,6,0.1,0.928,18,6
5,6,0.1,0.928,18,6
25,78,0.92,0.928,18,7
25,76,0.92,0.928,18,7
25,74,0.92,0.928,18,7
25,72,0.92,0.928,18,7
20,100,0.98,0.928,18,7
20,88,0.96,0.928,18,7
20,86,0.96,0.928,18,7
20,84,0.96,0.928,18,7
20,82,0.96,0.928,18,7
25,82,0.92,0.928,18,8
25,80,0.92,0.928,18,8
15,6,0.08,0.928,18,8
10,6,0.08,0.928,18,8
5,6,0.08,0.928,18,8
25,100,0.9400000000000001,0.928,18,10
25,98,0.9400000000000001,0.928,18,10
25,36,0.88,0.924,19,1
25,28,0.86,0.924,19,1
25,26,0.86,0.924,19,1
25,24,0.86,0.924,19,1
25,22,0.84,0.924,19,1
20,32,0.92,0.924,19,1
20,20,0.9,0.924,19,1
25,12,0.52,0.924,19,2
25,10,0.36,0.924,19,2
25,10,0.38,0.924,19,2
25,10,0.4,0.924,19,2
25,10,0.42,0.924,19,2
25,8,0.18,0.924,19,2
25,8,0.2,0.924,19,2
25,8,0.22,0.924,19,2
25,8,0.24,0.924,19,2
25,8,0.26,0.924,19,2
25,8,0.28,0.924,19,2
20,16,0.8,0.924,19,2
20,14,0.72,0.924,19,2
20,12,0.6,0.924,19,2
20,12,0.62,0.924,19,2
20,10,0.36,0.924,19,2
20,10,0.38,0.924,19,2
20,10,0.4,0.924,19,2
20,10,0.42,0.924,19,2
20,8,0.2,0.924,19,2
20,8,0.22,0.924,19,2
20,8,0.24,0.924,19,2
20,8,0.26,0.924,19,2
15,40,0.96,0.924,19,2
15,38,0.96,0.924,19,2
15,36,0.96,0.924,19,2
15,24,0.9400000000000001,0.924,19,2
15,16,0.8200000000000001,0.924,19,2
15,16,0.84,0.924,19,2
15,14,0.76,0.924,19,2
15,14,0.78,0.924,19,2
15,12,0.58,0.924,19,2
15,12,0.6,0.924,19,2
15,12,0.62,0.924,19,2
15,10,0.36,0.924,19,2
15,10,0.38,0.924,19,2
15,10,0.4,0.924,19,2
15,10,0.42,0.924,19,2
15,8,0.2,0.924,19,2
15,8,0.22,0.924,19,2
15,8,0.24,0.924,19,2
15,8,0.26,0.924,19,2
10,42,0.98,0.924,19,2
10,40,0.98,0.924,19,2
10,38,0.98,0.924,19,2
10,26,0.96,0.924,19,2
10,18,0.92,0.924,19,2
10,14,0.76,0.924,19,2
10,12,0.58,0.924,19,2
10,12,0.6,0.924,19,2
10,12,0.62,0.924,19,2
10,10,0.36,0.924,19,2
10,10,0.38,0.924,19,2
10,10,0.4,0.924,19,2
10,8,0.22,0.924,19,2
10,8,0.24,0.924,19,2
10,8,0.26,0.924,19,2
5,20,0.9400000000000001,0.924,19,2
5,18,0.9,0.924,19,2
5,16,0.84,0.924,19,2
5,14,0.74,0.924,19,2
5,12,0.58,0.924,19,2
5,12,0.6,0.924,19,2
5,10,0.38,0.924,19,2
5,10,0.4,0.924,19,2
25,50,0.9,0.924,19,3
20,66,0.9400000000000001,0.924,19,3
20,8,0.18,0.924,19,3
15,8,0.18,0.924,19,3
10,8,0.2,0.924,19,3
15,6,0.12,0.924,19,4
25,68,0.92,0.924,19,5
20,70,0.9400000000000001,0.924,19,5
20,68,0.9400000000000001,0.924,19,5
20,6,0.1,0.924,19,5
20,96,0.98,0.924,19,6
25,70,0.92,0.924,19,7
20,80,0.96,0.924,19,7
20,78,0.96,0.924,19,7
25,94,0.9400000000000001,0.924,19,9
25,92,0.9400000000000001,0.924,19,9
25,90,0.9400000000000001,0.924,19,9
25,96,0.9400000000000001,0.924,19,10
25,34,0.88,0.92,20,1
25,32,0.88,0.92,20,1
25,22,0.86,0.92,20,1
20,30,0.92,0.92,20,1
15,66,0.98,0.92,20,1
15,64,0.98,0.92,20,1
15,62,0.98,0.92,20,1
15,60,0.98,0.92,20,1
15,58,0.98,0.92,20,1
25,48,0.9,0.92,20,2
25,46,0.9,0.92,20,2
25,12,0.54,0.92,20,2
25,12,0.56,0.92,20,2
25,12,0.58,0.92,20,2
25,10,0.44,0.92,20,2
25,10,0.46,0.92,20,2
25,10,0.48,0.92,20,2
25,8,0.3,0.92,20,2
20,18,0.86,0.92,20,2
20,14,0.74,0.92,20,2
20,14,0.76,0.92,20,2
20,12,0.64,0.92,20,2
20,10,0.44,0.92,20,2
20,10,0.46,0.92,20,2
20,10,0.48,0.92,20,2
20,10,0.5,0.92,20,2
20,8,0.28,0.92,20,2
20,8,0.3,0.92,20,2
15,34,0.96,0.92,20,2
15,18,0.9,0.92,20,2
15,12,0.64,0.92,20,2
15,12,0.66,0.92,20,2
15,12,0.68,0.92,20,2
15,12,0.7000000000000001,0.92,20,2
15,10,0.44,0.92,20,2
15,10,0.46,0.92,20,2
15,10,0.48,0.92,20,2
15,10,0.5,0.92,20,2
15,8,0.28,0.92,20,2
15,8,0.3,0.92,20,2
10,14,0.78,0.92,20,2
10,12,0.64,0.92,20,2
10,12,0.66,0.92,20,2
10,12,0.68,0.92,20,2
10,10,0.42,0.92,20,2
10,10,0.44,0.92,20,2
10,10,0.46,0.92,20,2
10,10,0.48,0.92,20,2
10,10,0.5,0.92,20,2
10,8,0.28,0.92,20,2
5,20,0.96,0.92,20,2
5,14,0.76,0.92,20,2
5,12,0.62,0.92,20,2
5,12,0.64,0.92,20,2
5,12,0.66,0.92,20,2
5,12,0.68,0.92,20,2
5,10,0.42,0.92,20,2
5,10,0.44,0.92,20,2
5,10,0.46,0.92,20,2
5,10,0.48,0.92,20,2
5,10,0.5,0.92,20,2
5,8,0.3,0.92,20,2
20,64,0.9400000000000001,0.92,20,3
20,62,0.9400000000000001,0.92,20,3
25,6,0.12,0.92,20,4
25,6,0.14,0.92,20,4
20,6,0.12,0.92,20,4
20,6,0.14,0.92,20,4
15,6,0.14,0.92,20,4
10,6,0.14,0.92,20,4
25,66,0.92,0.92,20,5
20,94,0.98,0.92,20,6
25,88,0.9400000000000001,0.92,20,8
25,86,0.9400000000000001,0.92,20,8
25,84,0.9400000000000001,0.92,20,8
20,4,0.02,0.92,20,14
25,44,0.9,0.916,21,1
25,30,0.88,0.916,21,1
25,20,0.8200000000000001,0.916,21,1
25,20,0.84,0.916,21,1
20,28,0.92,0.916,21,1
20,26,0.92,0.916,21,1
25,18,0.78,0.916,21,2
25,16,0.74,0.916,21,2
25,14,0.72,0.916,21,2
25,12,0.6,0.916,21,2
25,12,0.62,0.916,21,2
25,12,0.64,0.916,21,2
25,10,0.5,0.916,21,2
25,10,0.52,0.916,21,2
25,8,0.32,0.916,21,2
20,16,0.8200000000000001,0.916,21,2
20,14,0.78,0.916,21,2
20,10,0.52,0.916,21,2
20,8,0.32,0.916,21,2
15,32,0.96,0.916,21,2
15,22,0.9400000000000001,0.916,21,2
15,16,0.86,0.916,21,2
15,14,0.8,0.916,21,2
15,12,0.72,0.916,21,2
15,10,0.52,0.916,21,2
15,8,0.32,0.916,21,2
10,24,0.96,0.916,21,2
10,16,0.86,0.916,21,2
10,14,0.8,0.916,21,2
10,12,0.7000000000000001,0.916,21,2
10,12,0.72,0.916,21,2
10,10,0.52,0.916,21,2
10,8,0.3,0.916,21,2
5,24,0.98,0.916,21,2
5,18,0.92,0.916,21,2
5,16,0.86,0.916,21,2
5,14,0.78,0.916,21,2
5,14,0.8,0.916,21,2
5,12,0.7000000000000001,0.916,21,2
5,6,0.16,0.916,21,3
5,6,0.14,0.916,21,4
20,72,0.96,0.916,21,5
20,74,0.96,0.916,21,6
20,76,0.96,0.916,21,7
10,4,0.02,0.916,21,12
25,4,0.02,0.916,21,13
15,4,0.02,0.916,21,13
5,4,0.02,0.916,21,13
25,28,0.88,0.912,22,1
25,18,0.8,0.912,22,1
20,24,0.92,0.912,22,1
20,18,0.88,0.912,22,1
15,56,0.98,0.912,22,1
15,28,0.96,0.912,22,1
15,26,0.96,0.912,22,1
25,16,0.76,0.912,22,2
25,14,0.74,0.912,22,2
25,12,0.66,0.912,22,2
25,12,0.68,0.912,22,2
25,12,0.7000000000000001,0.912,22,2
25,8,0.34,0.912,22,2
25,8,0.36,0.912,22,2
25,8,0.38,0.912,22,2
25,8,0.4,0.912,22,2
25,8,0.42,0.912,22,2
25,8,0.44,0.912,22,2
20,70,0.96,0.912,22,2
20,60,0.9400000000000001,0.912,22,2
20,58,0.9400000000000001,0.912,22,2
20,56,0.9400000000000001,0.912,22,2
20,12,0.66,0.912,22,2
20,12,0.68,0.912,22,2
20,12,0.7000000000000001,0.912,22,2
20,10,0.54,0.912,22,2
20,8,0.34,0.912,22,2
20,8,0.36,0.912,22,2
20,8,0.38,0.912,22,2
20,8,0.4,0.912,22,2
20,8,0.42,0.912,22,2
20,8,0.44,0.912,22,2
15,30,0.96,0.912,22,2
15,12,0.74,0.912,22,2
15,12,0.76,0.912,22,2
15,12,0.78,0.912,22,2
15,10,0.54,0.912,22,2
15,8,0.34,0.912,22,2
15,8,0.36,0.912,22,2
15,8,0.38,0.912,22,2
15,8,0.4,0.912,22,2
15,8,0.42,0.912,22,2
10,36,0.98,0.912,22,2
10,34,0.98,0.912,22,2
10,32,0.98,0.912,22,2
10,30,0.98,0.912,22,2
10,16,0.88,0.912,22,2
10,16,0.9,0.912,22,2
10,12,0.74,0.912,22,2
10,12,0.76,0.912,22,2
10,10,0.54,0.912,22,2
10,8,0.32,0.912,22,2
10,8,0.34,0.912,22,2
10,8,0.36,0.912,22,2
10,8,0.38,0.912,22,2
10,8,0.4,0.912,22,2
10,8,0.42,0.912,22,2
5,16,0.88,0.912,22,2
5,12,0.72,0.912,22,2
5,10,0.52,0.912,22,2
5,10,0.54,0.912,22,2
5,8,0.32,0.912,22,2
5,8,0.34,0.912,22,2
5,8,0.36,0.912,22,2
5,8,0.38,0.912,22,2
5,8,0.4,0.912,22,2
5,8,0.42,0.912,22,2
25,62,0.92,0.912,22,3
20,6,0.16,0.912,22,3
15,6,0.16,0.912,22,3
10,6,0.16,0.912,22,3
25,64,0.92,0.912,22,4
25,98,0.98,0.912,22,6
25,100,0.98,0.912,22,7
25,82,0.9400000000000001,0.912,22,7
25,80,0.9400000000000001,0.912,22,7
25,78,0.9400000000000001,0.912,22,7
25,76,0.9400000000000001,0.912,22,7
25,94,0.96,0.912,22,8
25,92,0.96,0.912,22,8
25,90,0.96,0.912,22,8
25,98,0.96,0.912,22,9
25,96,0.96,0.912,22,9
25,100,0.96,0.912,22,10
25,42,0.9,0.908,23,1
25,40,0.9,0.908,23,1
25,38,0.9,0.908,23,1
25,36,0.9,0.908,23,1
25,26,0.88,0.908,23,1
25,24,0.88,0.908,23,1
20,54,0.9400000000000001,0.908,23,1
20,52,0.9400000000000001,0.908,23,1
20,50,0.9400000000000001,0.908,23,1
20,48,0.9400000000000001,0.908,23,1
15,54,0.98,0.908,23,1
15,52,0.98,0.908,23,1
15,50,0.98,0.908,23,1
15,48,0.98,0.908,23,1
15,46,0.98,0.908,23,1
15,44,0.98,0.908,23,1
25,10,0.54,0.908,23,2
25,8,0.46,0.908,23,2
25,6,0.18,0.908,23,2
20,68,0.96,0.908,23,2
20,16,0.84,0.908,23,2
20,14,0.8,0.908,23,2
20,12,0.72,0.908,23,2
20,12,0.74,0.908,23,2
20,10,0.56,0.908,23,2
20,10,0.58,0.908,23,2
20,8,0.46,0.908,23,2
15,16,0.88,0.908,23,2
15,10,0.56,0.908,23,2
15,10,0.58,0.908,23,2
15,8,0.44,0.908,23,2
10,28,0.98,0.908,23,2
10,22,0.96,0.908,23,2
10,14,0.8200000000000001,0.908,23,2
10,14,0.84,0.908,23,2
10,10,0.56,0.908,23,2
10,10,0.58,0.908,23,2
10,8,0.44,0.908,23,2
5,22,0.98,0.908,23,2
5,14,0.8200000000000001,0.908,23,2
5,14,0.84,0.908,23,2
5,12,0.74,0.908,23,2
5,12,0.76,0.908,23,2
5,10,0.56,0.908,23,2
5,10,0.58,0.908,23,2
5,8,0.44,0.908,23,2
25,60,0.92,0.908,23,3
25,58,0.92,0.908,23,3
25,56,0.92,0.908,23,3
25,6,0.16,0.908,23,3
20,6,0.18,0.908,23,3
15,6,0.18,0.908,23,3
5,6,0.18,0.908,23,3
20,88,0.98,0.908,23,5
20,86,0.98,0.908,23,5
20,84,0.98,0.908,23,5
20,92,0.98,0.908,23,6
20,90,0.98,0.908,23,6
25,88,0.96,0.908,23,7
25,86,0.96,0.908,23,7
25,84,0.96,0.908,23,7
25,82,0.96,0.908,23,7
25,74,0.9400000000000001,0.908,23,7
25,72,0.9400000000000001,0.908,23,7
25,48,0.92,0.904,24,1
25,34,0.9,0.904,24,1
